id;name;address;city;state;postal_code;latitude;longitude;created_by;last_modified_by
2108;ATM BII Plaza Pangrango;Plaza Pangrango, JL. Pajajaran, No. 27 Bogor 16144;;;;106.8050456;-6.595817;System;System
2109;ATM Bank BCA;Jl. Sunda Bandung, Jawa Barat 40112;;;;107.6195541;-6.9170027;System;System
2110;Bii Atm;Jl. Siliwangi Kota Bogor;;;;106.8118262;-6.6177503;System;System
2111;Museum Perjoangan Bogor;Jalan Merdeka, Bogor, Jawa Barat;;;;106.7881404;-6.593057;System;System
2112;Masjid Pusdai Sumedang;Jl. Kutamaya Kab. Sumedang, Jawa Barat;;;;107.9208765;-6.858479;System;System
2113;SPBU Total;Jl. Dr. Djunjunan No.92,Bandung  40162;;;;107.591205;-6.896371;System;System
2114;Mesjid Al Ikhlas;Desa Kutasari Sirnabaya, RT. 03 RW. 08, Rajadesa Kec. Ciamis;;;;108.4406859;-7.1881494;System;System
2115;ATM BCA;Jl. Otto Iskandar Dinata Kota Bandung, Jawa Barat 40242;;;;107.6046732;-6.9271608;System;System
2116;MESJID AT TAQWA;JL. Salam panawangan, Panawangan Kec. Ciamis;;;;108.383975;-7.120226;System;System
2117;Museum Peta;Jalan Jenderal Sudirman, No. 35, Bogor, Jawa Barat;;;;106.7963854;-6.58531;System;System
2118;BII ATM Rancamaya Estate; Jl.Raya Sukabumi Bogor Jawa Barat 16123;;;;106.8463248;-6.6677521;System;System
2119;Bengkel Suzuki;Jl. Soekarno-Hatta, 40265;;;;107.6294685;-6.9487399;System;System
2120;Grand Metropolitan Mall;Jl. KH. Noer Alie;;;;106.9843633;-6.2491555;System;System
2121;Museum Tanah;Jl. Ir. H. Djuanda No.98, Bogor, Kota Bogor, Jawa Barat;;;;106.7977482;-6.6035748;System;System
2122;Masjid Agung Sumedang;Jl. Bandung-Sumedang,Jl Geusan Ulun,Alun-alun sumedang;;;;107.9196701;-6.8602698;System;System
2123;Mesjid Nurul Huda;"Cipedes, Ciniru Kec. Kuningan" Ciamis;;;;108.5001217;-7.0453349;System;System
2124;SPBU 34-40133;Jalan RE Martadinata Bandung, 40115;;;;107.618623;-6.905715;System;System
2125;Grand Mall Bekasi;Jl. Jend. Sudirman;;;;106.9835942;-6.2279154;System;System
2126;Cemerlang Abadi;Jl. Jendral Gatot Subroto, Bandung, Kota Bandung, Jawa Barat 40275;;;;107.6404539;-6.9305769;System;System
2127;Masjid Al-Barokah;JL.Pasanggerahan, Sumedang Selatan Kab. Sumedang 45621;;;;107.9007166;-6.8610943;System;System
2128;Museum Zoologi;Jalan Ir. Haji Juanda Blok Pengairan No. 9 Bogor Tengah;;;;106.7939716;-6.6006053;System;System
2129;Masjid Tanjungsari;Jl. Raya Tanjung Sari Sumedang Kab. Sumedang, Jawa Barat 45362;;;;107.8013644;-6.9017216;System;System
2130;Batu Karas;Batukaras Cijulang Ciamis Regency;;;;108.5023543;-7.7499711;System;System
2131;Masjid AGUNG MANONJAYA;Jl. RTA Prawira Adiningrat, Manonjaya Tasikmalaya Jawa Barat;;;;108.3071123;-7.3510057;System;System
2132;Pertamina Spbu Holis;Cijerah;;;;107.566788;-6.920836;System;System
2133;Carrefour Harapan Indah;Jl. Raya Bekasi, Medan Satria;;;;106.9757988;-6.1868784;System;System
2134;Citumang;Bojong, Parigi Ciamis Jawa Barat;;;;108.5378363;-7.6486818;System;System
2135;Masjid Masjid Rajapolah;Manggungsari Rajapolah Jawa Barat;;;;108.188823;-7.208152;System;System
2136;Green Canyon;Jln Green Canyon-Cijulang Pangandaran Jawa Barat;;;;108.4563295;-7.7350649;System;System
2137;Naga Swalayan;Jalan Wibawa Mukti No.1;;;;106.964882;-6.294273;System;System
2138;Lembah Putri Hotel;Putrapinggan Kalipucang Ciamis Regency, West Java;;;;108.7007007;-7.657924;System;System
2139;Masjid Agung; Kota Tasikmalaya,Jawa Barat;;;;108.2205408;-7.3262783;System;System
2140;SPBU 34.40134;Jl. Pasirkaliki Bandung, 40162;;;;107.597119;-6.898101;System;System
2141;Masjid Masjid Al Huda;JL. Jamanis, Jamanis;;;;108.188823;-7.208152;System;System
2142;ATM BNI;Jl. Sindang Sirna No.21 Bandung, Jawa Barat 40151;;;;107.5922436;-6.8781345;System;System
2143;Bengkel Mobil 88;JL Prof. Drg. Surya Sumantri, No. 108, Bandung Utara, Sukajad;;;;107.5815579;-6.8868628;System;System
2144;BII ATM Indomaret Wangun Tajur, Bogor;Jl. Raya Tajur No. 287 Muara Sari Bogor Bogor City, West Java 16123;;;;106.8386487;-6.6430501;System;System
2145;Karang Nini;Emplak Kalipucang Ciamis Regency, West Java;;;;108.7303974;-7.6617749;System;System
2146;Masjid Nurul Jannah;Cihampang, Ciawi Tasikmalaya Jawa Barat;;;;108.2168079;-7.3268822;System;System
2147;Situ Lengkong, Panjalu;Ciamis Regency, West Java;;;;108.273341;-7.1389917;System;System
2148; Grand Galaxy City Mall;JL Galaksi Raya, Blok A No. 1 A;;;;106.9686306;-6.2540865;System;System
2149;SPBU 34-40123;Jl. Dr. Djunjunan, Bandung  40173;;;;107.589143;-6.895231;System;System
2150;Masjid Masjid Agung Al Iman;Jl. Mesjid No. 1, Majalengka;;;;108.2248164;-6.851306;System;System
2151;Bengkel Dan Showroom Mobil Resmi Honda;JL Cicendo, No. 18, 40117;;;;107.6052526;-6.9126039;System;System
2152;Masjid Miftahul Huda;Sukamantri, Ciawi Tasikmalaya Jawa Barat;;;;108.2168079;-7.3268822;System;System
2153;Masjid BAITURAHMAN (MASJID ITJE TRISNAWATI);Bununglingga, RT. 03/RW. 03, Cibeuti;;;;108.2166483;-7.3307009;System;System
2154;Curug Citambur;Karangjaya Pasirkuda Kab. Cianjur, Indonesia;;;;107.2345873;-7.1925745;System;System
2155;BII ATM Giant Padjajaran Bogor;Jl. Raya Pajajaran No.37 Bogor West Java 16123;;;;106.8093049;-6.6050892;System;System
2156;Gunung Gede;Jl. Raya Cibodas Cipanas Cianjur;;;;106.9457797;-6.7781732;System;System
2157;Masjid AT TAQWA;JL. Tanjung Jaya, Rajapolah;;;;108.1869991;-7.2207171;System;System
2158;Bengkel Mobil Sinar Rejeki;Jalan Cibodas, Bandung, Jawa Barat 40291;;;;107.6636926;-6.9205461;System;System
2159;Masjid An-Nuur;Kec. Cibeureum Tasikmalaya);;;;108.2285202;-7.3710894;System;System
2160;ATM BNI DAGO;Jl. Ir. H.Djuanda Bandung Wetan Kota Bandung, Jawa Barat 40135;;;;107.612149;-6.902665;System;System
2161;Summarecon Mall Bekasi;Jl. Bulevar Ahmad Yani Blok M;;;;107.000826;-6.2264915;System;System
2162;Pantai Jayanti;Cidaun Kab. Cianjur, Jawa Bara;;;;107.3851135;-7.4978128;System;System
2163;Mega Bekasi Supermall;Jl. Ahmad Yani No. 1;;;;106.9932264;-6.2499471;System;System
2164;SPBU Total Pasteur;bandung;;;;107.591176;-6.896244;System;System
2165;Masjid AGUNG CIANJUR;JL. Masjid Agung Kec. Cianjur,Depan alun-alun Cianjur;;;;107.1397904;-6.8212154;System;System
2166;Kebun Raya Cibodas;Jl. Kebun Raya Cibodas, Cipanas Sindanglaya Cianjur;;;;107.0081792;-6.7405481;System;System
2167;BII ATM Plaza Ekalokasari, Bogor;Jalan Siliwangi No. 123 Bogor Jawa Barat 16134;;;;106.8171616;-6.6209054;System;System
2168;Bengkel Laksana Mobil;Jl. Purwakarta No.139B, 40291;;;;107.6587009;-6.9174001;System;System
2169;Bandung Indah Plaza;Jl. Merdeka No. 56, Bandung, Jawa Barat 40117;;;;107.6116817;-6.9086559;System;System
2170;Pertamina Spbu Garuda;Maleber;;;;107.571966;-6.909697;System;System
2171;Masjid BAITURRAHIM;Jalur Jalan Raya Jakarta dan Bandung viapuncak;;;;106.8734623;-6.4798508;System;System
2172;Taman Bunga Nusantara;Jl. Mariwati Km 7, Kecamatan Sukaresmi Kawungluwuk Cianjur;;;;107.0785646;-6.7277118;System;System
2173;Cihampelas Walk;Jl. Cihampelas No. 160, Cipaganti, Bandung;;;;107.6055521;-6.8933392;System;System
2174;Wisata Tirta Jangari;Bobojong Mande Cianjur Regency, West Java;;;;107.2636927;-6.7430165;System;System
2175;Masjid Masjid Agung Garut;Jl. Jendral A. Yani, depan Pendopo Garut;;;;107.900788;-7.21613;System;System
2176;Auto Jaya Motor;JL Raya Banjaran, No. 323, kab Bandung;;;;107.6019269;-7.0203365;System;System
2177;Atm Bii;Jl. Pahlawan Bogor Sel. Kota Bogor 16132;;;;106.8050992;-6.6162476;System;System
2178;Shell;Jl. Buah Batu Lengkong Bandung, 40262;;;;107.621412;-6.936021;System;System
2179;Masjid Al Istiqlal;JL. Padaasih, Cisaat, Kota.cimahi;;;;106.8573777;-6.9108389;System;System
2180;Keraton Kasepuhan;Jl. Jagasatru Jawa Barat, Cirebon;;;;108.5710061;-6.7263338;System;System
2181;Masjid AL MARZUQ;Jl. Cimanuk Paminggir 47 Garut;;;;107.88847;-7.202034;System;System
2182;ATM Panin Bank;JL. Setia Budi, No. 167, Bandung;;;;107.5943491;-6.8713158;System;System
2183;Balubur Town Square;Jalan Taman Sari, Bandung;;;;107.6085656;-6.8984258;System;System
2184;Bengkel Mobil Noval;Jl. Soreang-Banjaran, Kab Bandung;;;;107.5628914;-7.043819;System;System
2185;BII ATM Jembatan Merah;Jl. Veteran no. 31 Jembatan Merah West Java 16123;;;;106.7922952;-6.59621;System;System
2186;Keraton Kanoman;"Jl. Winaon, Kampung Kanoman Kel. Lemah Wungkuk, Kec. Lemah Wungkuk, cirebon";;;;108.5710561;-6.7223931;System;System
2187;Masjid AL MUBAROQAH;Jl. Cipanas Ds. Cimanganten Garut;;;;107.884712;-7.185972;System;System
2188;Spbu 31-40601;Jl. Soekarno-Hatta 40613;;;;107.700713;-6.935972;System;System
2189;Masjid Ar Rohmat;Jln. Leuwigajah Wisma POM II Cimahi;;;;107.542638;-6.901394;System;System
2190;ATM Panin;Jl. Asia Afrika Kota Bandung, Jawa Barat 40112;;;;107.6177662;-6.9212424;System;System
2191;Masjid AT TAMMAM;Kompl Cipanas RT.03/RW.06 Tarogong Kidul Garut 44151;;;;107.889618;-7.213148;System;System
2192;Depok Fantasi Waterpark;Jl. Kota Kembang Raya, Kecamatan Sukmajaya Depok;;;;106.8289135;-6.4197299;System;System
2193;Masjid Riyadlol Hasanah;Jl. Kolonel Masturi No.49 Cimahi Tengah Kota Cimahi, Jawa Barat 40525;;;;107.5418095;-6.8695459;System;System
2194;SONNY AUTO SERVICE;Jl. Raya Bojongsoang, Bandung, Jawa Barat 40287;;;;107.6348597;-6.9774424;System;System
2195;BII ATM KCP Kapten Muslihat;Jl. Kapten Muslihat No.15 Bogor Jawa Barat 16124;;;;106.7931589;-6.5968721;System;System
2196;Taman Wisata Pasir Putih;Jalan Raya Pasir Putih Sawangan, Pasir Putih Depok;;;;106.7869991;-6.4334471;System;System
2197;Trans Studio Mall;Jl. Jend. Gatot Subroto No. 289, Cibangkong, Bandung;;;;107.6363872;-6.9250112;System;System
2198;Spbu 34-40208;Jl. Kiaracondong No.390, 40272;;;;107.6441254;-6.922429;System;System
2199;Masjid DARUTHOLIBIN;Kp.Korobokan Tarogong Garut 44151 Telp.(0262)540223;;;;107.908699;-7.227906;System;System
2200;Azka Raharja;Jl. Raya Terusan, No. 279, Buah Batu;;;;107.6389701;-6.9631421;System;System
2201;Istana Plaza;Jl. Pasirkaliki No. 121-123, Pamoyanan, Bandung;;;;107.5968583;-6.9058589;System;System
2202;Water Park Ceria;Jl. H. Koja Raya Blok Mohammad Usman No.1A Kota Depok,;;;;106.811591;-6.365318;System;System
2203;BII ATM Plaza Indah Bogor;Jl. KH Sholeh Iskandar Bogor Kota Bogor, Jawa Barat 16123;;;;106.7888826;-6.5599708;System;System
2204;Zidane Water Park;JL Raya Bengkok, RT. 03 RW. 04, Perigi, Bedahan, Depok;;;;106.7665422;-6.421509;System;System
2205;Bengkel Resmi Suzuki;Jl. Sultan Agung Bekasi Bar. Bekasi, Jawa Barat 17132;;;;106.9415155;-6.227273;System;System
2206;Masjid WAKAF;Jl Ciledug, Kab.Garut;;;;107.906642;-7.231379;System;System
2207;Miko Mall;Jalan Kopo Cirangrang No.599;;;;107.5803617;-6.9601416;System;System
2208;NDS;JL. Terusan Buah Batu, No. 173;;;;107.6393628;-6.9576829;System;System
2209;Pertamina 34-40602;Jl. Soekarno-Hatta Kota Bandung, 40614;;;;107.714266;-6.935876;System;System
2210;Masjid AL YASSIN ;Jl. Guntur Sari;;;;107.906599;-7.20081;System;System
2211;Curug Muara Jaya;Kampung Apuy Desa Argamukti Majalengka;;;;108.3514103;6.9121814;System;System
2212;Masjid Baitul Mukhlisin;Jl. Kotamas Indah No.86 Cimahi Utara Kota Cimahi, Jawa Barat 40511;;;;107.5419436;-6.8701637;System;System
2213;ATM CIMB NIAGA (Pikiran Rakyat);Jl. Asia Afrika Sumur Bandung Kota Bandung, Jawa Barat 40111;;;;107.6101583;-6.9215199;System;System
2214;BII ATM Indomaret Cilendek, Bogor;Jalan Raya Cilendek Blok Gotong Royong No.27 Bogor Kota Bogor, Jawa Barat 16123;;;;106.7718291;-6.5742131;System;System
2215;Curug Cipeuteuy;Dusun PasirDesa Bantaragung, Kec. Sindangwangi Majalengka;;;;108.3825876;-6.8316638;System;System
2216;Masjid AL FURQON;Kampung Parakan Salak, Kecamatan parakan salak;;;;106.685557;-6.77687;System;System
2217;Suzuki Puma Bantargebang;Jl. Raya Narogong Bekasi Tim.Bekasi, Jawa Barat 17151;;;;106.986243;-6.31751;System;System
2218;Masjid Besar Al Qolam;Jl. Terusan No.21 Kota Cimahi, Jawa Barat 40525;;;;107.5467502;-6.87232;System;System
2219;ATM CIMB NIAGA (Lembong Banking Hall);Jl. Ramli Sumur Bandung Kota Bandung, Jawa Barat 40111;;;;107.6115289;-6.9175447;System;System
2220;Absolute;JL Batu Indah Raya, No. 19 A, Buah Batu;;;;107.6367207;-6.952775;System;System
2221;Pertamina Spbu Setiabudi;JL. Setiabudi,Gegerkalong,Sukasari bandung;;;;107.598862;-6.880889;System;System
2222;Gunung Papandayan;Karamatwangi, Cisurupan, Garut Regency, Kab.Garut;;;;107.8904301;-7.1991441;System;System
2223;Suzuki Bahagia;Jl. Ujung Harapan No. 7 Kaliabang Tengah Bekasi Utara Bekasi Jawa Barat;;;;107.057225;-6.235774;System;System
2224;Pantai Santolo Garut;Pamengpeuk, Cikelet, Kab.Garut;;;;107.6847176;-7.6615748;System;System
2225;PT. Global Indotrada Bengkel Resmi Suzuki Global Bekasi Exclusive;Raya Cut Mutia Bekasi, Jawa Barat 17113;;;;106.973379;-6.2845397;System;System
2226;Situ Bagendit;Sukamukti, Banyuresmi, Kab. Garut.;;;;107.9413889;-7.1608332;System;System
2227;Honda Ahas;Jalan Perjuangan Raya Bekasi Utara Bekasi, Jawa Barat 17121;;;;107.024182;-6.222182;System;System
2228;Pertamina Spbu 34-40216;JL. Kiara Condong , Kebon Waru , Batununggal;;;;107.644152;-6.922419;System;System
2229;Pantai Rancabuaya;Desa Purbayani, Kec. Caringin, Kab.Garut;;;;107.4806765;-7.5307364;System;System
2230;ATM CIMB NIAGA;Jalan Dakota Raya No.109 Bandung Jawa Barat 40175;;;;107.5727876;-6.889857;System;System
2231;Pemandian Air Cipanas;Jalan Raya Cipanas No.151, Rancabango, Kab.Garut;;;;107.8113319;-7.228001;System;System
2232;Ras Auto Service;JL Cijagra, No. 69, Buah Batu, 40287;;;;107.6267213;-6.9475118;System;System
2233;BII ATM KC Bogor;Jalan Surya Kencana No.231 Bogor Kota Bogor, Jawa Barat 16123;;;;106.802725;-6.6085233;System;System
2234;Living Plaza Dago;Jl IR H Juanda No 61-63, Taman Sari, Bandung Wetan;;;;107.611693;-6.9008967;System;System
2235;ATM CIMB NIAGA (Papandayan);Jl. Jendral Gatot Subroto Bandung Kota Bandung, Indonesia 40262;;;;107.6241286;-6.9236872;System;System
2236;Masjid Al Mubasyirin;JL. Pasirmuncang, Sukalarang Kec. Sukabumi;;;;106.726594;-6.833608;System;System
2237;Suzuki Puma Bantargebang;Jl. Raya Narogong Bekasi Tim.Bekasi, Jawa Barat 17151;;;;106.986243;-6.31751;System;System
2238;Metro Indah Mall;Jl. Soekarno Hatta No. 590, Kawasan Niaga MTC, Sekejati;;;;107.6586746;-6.9427164;System;System
2239;Pantai Karang Karanje;Cibalong, Garut Regency, Kab.Garut;;;;107.794937;-7.6842245;System;System
2240;Masjid Masjid Ar Rahman;JL. Tegalsereh Cimangkok, Sukalarang Kec. Sukabumi;;;;106.983975;-6.855871;System;System
2241;Pertamina Spbu 34-40208;JL. Kiara Condong,Gumuruh,Batununggal ;;;;107.641962;-6.940909;System;System
2242;Masjid Al Islam;JL. H. Haris, 05/05 ,40523;;;;107.547697;-6.8961783;System;System
2243;ATM CIMB NIAGA (BEC);Jl. Purnawarman No.13 Bandung Indonesia 40117;;;;107.6113253;-6.9072894;System;System
2244;Masjid Mubarok;JL. Gentong Mas, Sukaraja Kec. Sukabumi;;;;106.955304;-6.849406;System;System
2245;Masjid Al Huda;Masjid Al Huda JL. Sukasari, Cisaat Kec. Sukabumi;;;;106.882073;-6.89472;System;System
2246;Bandung Trade Centre;Jalan Doktor Djunjunan No.143-149, Bandung;;;;107.584856;-6.8933597;System;System
2247;Mandiri ATM KCP Bogor Warung Jambu;JL. Raya Pajajaran, No. 1 - B Bogor 16128;;;;106.8054807;-6.5920084;System;System
2248;Masjid Agung Subang;Depan Alun-Alun Subang;;;;107.7608662;-6.5708403;System;System
2249;Festival Citylink;Jalan Peta, No.241;;;;107.5865428;-6.9292655;System;System
2250;Be Mall;Jalan Naripan, Kb. Pisang, Sumur Bandung;;;;107.6143803;-6.9206214;System;System
2251;Masjid AN NUR;Cihideungir, Ciampea 16620;;;;106.6877156;-6.5409428;System;System
2252;Paris Van Java mall;Jl. Sukajadi No. 137-139, Bandung;;;;107.5957624;-6.8893083;System;System
2253;Masjid Al-Iklhas;Kaliangsana Raya Sukamulya-Purwadadi Kab. Subang, Jawa Barat;;;;107.677812;-6.491951;System;System
2254;Masjid Agung Nurul Huda;JL. Raya Cisalak Kec. Subang;;;;107.753966;-6.708647;System;System
2255;Masjid Masjid Atta'awun;Jl. Raya Puncak, Kab.Bogor;;;;106.9881095;-6.6997897;System;System
2256;Bandung Electronic Center;Jl. Purnawarman No. 13-15, Bandung;;;;107.608831;-6.9081235;System;System
2257;Masjid Agung Assalam;Yayasan Pondok Pesantren Assalaam Salamjaya, Pabuaran;;;;107.603776;-6.420722;System;System
2258;Parahyangan Plaza;Jl. Dalem Kaum, Regol, Kota Bandung;;;;107.606183;-6.922466;System;System
2259;Pantai Puncak Guha;Cikelet, Garut Regency, Kab.Garut;;;;107.6282029;-7.5970565;System;System
2260;Masjid Agung Sukabumi;Cikole Kota Sukabumi, Jawa Barat;;;;106.935123;-6.913989;System;System
2261;Honda Prima;Jl. Raya Jendral Sudirman Km. 31 Harapan Mulya Bekasi Jawa Barat 17143;;;;106.973377;-6.2845395;System;System
2262; Masjid AL-AZHAR JAKAPERMAI;Jl. K.H. Noer Alie (Jl. Raya Kalimalang),Jakapermai, Bekasi Barat;;;;106.9730034;-6.2482905;System;System
2263;Aef BMW;JL Waas, No. 6 A, 40266;;;;107.6263775;-6.9512158;System;System
2264;Braga Citywalk;Jl. Braga, No. 99-101, Braga, Bandung;;;;107.6091362;-6.917034;System;System
2265;Candi Cangkuang;Karanganyar, Leuwigoong, Kab.Garut;;;;107.9191465;-7.1032242;System;System
2266;Masjid Al-Faizin;Koleberes, RT. 49/17, Warudoyong Kec. Sukabumi;;;;106.918552;6.928259;System;System
2267;Honda Ahass 0760;Jl. KH. Noer Alie Bekasi Sel. Bekasi, Jawa Barat 17148;;;;106.973377;-6.2845395;System;System
2268;ITC Kb. Kalapa;Jl. Moch.Toha, Regol, Kota Bandung;;;;107.6063567;-6.9284156;System;System
2269;Masjid AGUNG AL BARKAH;JL. Pemda Kota Bekasi;;;;106.9943435;-6.2344155;System;System
2270;ATM CIMB NIAGA (Buah Batu);Jl. Buah Batu Kota Bandung, Jawa Barat 40265;;;;107.6239004;-6.9377403;System;System
2271;Masjid Al-Muawwanah;JL. Cikoneng, Warung Kiara Kec. Sukabumi;;;;106.752762;-6.948643;System;System
2272;Pertamina Spbu 34-40835;JL. Soekarno Hatta-Bypass,Panyileukan;;;;107.714312;-6.935909;System;System
2273;Masjid AL MUHAJIRIN;Jl. Anggrek Blok A4 No.3 Pondokgede Kota Bks, Jawa Barat 17421;;;;106.9419379;-6.2882297;System;System
2274;Honda Mitra Jaya;Jl. Jenderal Sudirman No.99 Bekasi Bar. Bekasi, Jawa Barat 17143;;;;106.973377;-6.2845395;System;System
2275;Pasar Baru Trade center;Jl. Otto Iskandar Dinata No. 70;;;;107.6036915;-6.9174085;System;System
2276;Arung Jeram Sungai Cimanuk;Bumi Langen Sari No 1, Jl. Raya Maribaya RT 04/02, Kab Garut;;;;107.643959;-6.825321;System;System
2277;Masjid AN NUUR;JL. Pulo Permatasari;;;;106.975425;-6.255192;System;System
2278;ATM CIMB NIAGA (Cihampelas Walk);Jl. Cihampelas Bandung Kota Bandung, Indonesia 40131;;;;107.6042762;-6.8946809;System;System
2279;Plaza IBCC;Jl. Jenderal Ahmad Yani No. 296, Kacapiring, Batununggal, Bandung;;;;107.6333922;-6.9150838;System;System
2280;Ahass Honda Bengkel;JL. Jatimulya, No. 22, RT 004/006, Tambun Selatan 17510;;;;106.973377;-6.2845395;System;System
2281;Al-Muhajirin;Perumahan Bumi Purnawira, RW. 05,LembursituKec. Sukabumi;;;;106.908766;-6.963721;System;System
2282;Pantai Eretan;Eretan Kulon, Kandanghaur, Kab.Indramayu.;;;;108.0450467;-6.3158795;System;System
2283;Carrefour - Kiara Condong;Jl. Soekarno Hatta No. 526,, Buah Batu;;;;107.641158;-6.946108;System;System
2284;SPBU Garuda;JL. Garuda, No. 92, Bandung 40184;;;;107.578336;-6.911473;System;System
2285;Masjid SITI RAWANI;Perumahan Villa Nusa Indah Jalan Villa Nusa Indah Raya 16969;;;;106.96972;-6.305008;System;System
2286;Bengkel Yamaha;Jl. Sultan Agung Medan Satria Kota Bks 17132;;;;106.973377;-6.2845395;System;System
2287;Masjid As-Salamah;Pancuran Kembang, Cikole Kec. Sukabumi;;;;106.941684;-6.9165;System;System
2288;Koloni Kera Banjar;Baranangsiang, Indramayu Timur, Kab.Indramayu;;;;108.0450322;-6.3154123;System;System
2289;Piset Square;Jl. Palajar Pejuang 45 No.119;;;;107.6258396;-6.9344357;System;System
2290;Bengkel & Rental Mobil 99;Jl. Rancabolang, Kota Bandung, Jawa Barat 4028;;;;107.6622586;-6.9491821;System;System
2291;Masjid AL IMAN;Zamrud, RW. 011 Blok S, Mustika Jaya;;;;107.031292;-6.293321;System;System
2292;shell pasteur;Jl. Dr. Djunjunan No.154 Sukajadi Kota Bandung, 40163;;;;107.5873429;-6.8945409;System;System
2293;Mandiri ATM Rumah Makan Trio;JL. Pajajaran, No 23 Bogor 16810;;;;106.8164991;-6.617845;System;System
2294;Yamaha Era Motor;Jl. Jatiwaringin Raya Pondokgede Bekasi, Jawa Barat 17411;;;;106.913658;-6.28019;System;System
2295;Gyan Plaza;Jl. Terusan Pasir Koja, Babakan Ciparay;;;;107.5776647;-6.9296753;System;System
2296;Situ Bolang;Desa Jatisura, Kecamatan Cikedung;;;;108.194768;-6.4517829;System;System
2297;Mandiri ATM Plaza Jambu;Jl. Sukasari Bogor Jawa Barat 16153;;;;106.8143547;-6.617841;System;System
2298;Bengkel Mobil Pak Asep;Jl. Rancabolang,Bandung, Jawa Barat 40286;;;;107.6612421;-6.9522999;System;System
2299;Masjid As Syafiiyah;JL.Cibeureum, RT. 3/8, Cikembar Kec. Sukabumi;;;;106.777482;6.9643361;System;System
2300;Yamaha Indonesia;Jl. Dr. KRT. Rajiman Widyodiningrat/Jl. Raya Bekasi Km 23 Pulo Gadung Rw. Terate Jakarta Timur, DKI Jakarta 13920;;;;106.927936;-6.19288;System;System
2301;Masjid AT Taawun;JL. Nenglasari, Ciemas Sukabumi;;;;106.6231898;-7.1835224;System;System
2302;Pantai Samudra Baru;Jl. Raya Sungai Buntu, Cibuaya-Pedes, Karawang Utara;;;;107.4097562;-6.0499811;System;System
2303;Ramayana Garut;Jl. Guntur;;;;107.9013875;-7.2111271;System;System
2304;Kawasaki Cikarang;Jl. Raya Industri Wr. Kobak Cikarang Utara Bekasi, Jawa Barat 17530;;;;107.147625;-6.267979;System;System
2305;Masjid Baiturrahman;JL.Cilombang, Kadudampit Kec. Sukabumi;;;;106.947631;-6.818823;System;System
2306;ATM Bank BJB SPBU A.H Nasution;Jl. A. H. Nasution Bandung 40194;;;;107.663864;-6.903447;System;System
2307;Mandiri ATM Indomaret Vila Duta;Jl. Pajajaran Indah No.5 Bogor Kota Bogor;;;;106.8144761;-6.6116738;System;System
2308;ATM BII;Fave Hotel Jl. Cihampelas No.125-127 Bandung, Jawa Barat 40131;;;;107.6057461;-6.8961694;System;System
2309;Asia Toserba;Jl. Jend. A. Yani;;;;107.9086359;-7.2157766;System;System
2310;Bengkel Mobil Citra Djati Motor (Cdm Motor);Jl. MARGACINTA-CIWASTRA No.18, 40287;;;;107.6545394;-6.9558695;System;System
